state_two_letter_code,jurisdiction_name,jurisdiction_type,string_date_MDY,year_of_vote,month_of_vote,did_vote_pass,share_votes_yes,share_votes_no,vote_share_needed_to_pass,vote_margin,total_funds_at_stake,total_funds_approved,total_funds_appr_r2020,conservation_funds_at_stake,conservation_funds_approved,conservation_funds_appr_r2020,finance_mechanism,purpose,description,other_comment,vote_funding_notes,needed_sixty_percent_to_pass,needed_two_thirds_to_pass,gdp_price_deflator
IA,Polk County,County,11/06/12,2012,11,1,72.34909607,27.65090393,60,12.349096,50000000,50000000,56751708,18000000,18000000,20430616,Bond,"Open space, parks, trails, recreation, watershed protection, wildlife habitat","Bond for the protection of watersheds, wildlife habitat, natural areas and park improvements",,60% req.,1,0,88.103073
IA,University Heights,Municipal,05/01/18,2018,5,1,75.54347826,24.45652174,60,15.543478,1800000,1800000,1850328.9,1800000,1800000,1850328.9,Bond,"Open space, recreation, parks, watershed protection, wildlife habitat",Bond for the acquisition and development of land for parks and open space,,"60% req. Public measure F, Johnson County",1,0,97.280006
ID,Blaine County,County,05-27-1999,1999,5,0,49.87814785,50.12185215,50,-0.12185215,6500000,0,0,6500000,0,0,Bond,"Open space, recreation, wildlife habitat, greenways, farmland","10-year, Bond for open space, wildlife habitat, recreation, scenic corridors, farmland, conservation easesments",,,0,0,67.281197
ID,Blaine County,County,11/04/08,2008,11,1,53.49197137,46.50802863,50,3.4919713,3500000,3500000,4213196,3500000,3500000,4213196,Property tax,"Open space, farmland, watershed protection","2-year, .0014 mill property tax increase for open space preservation",,Prop 1,0,0,83.072327
ID,Boise,Municipal,02/01/94,1994,2,0,47.87516961,52.12483039,50,-2.1248305,20000000,0,0,10000000,0,0,Bond,"Recreation, parks",Park and Recreation bonds,,,0,0,62.013885
ID,Boise,Municipal,05-22-2001,2001,5,1,59.38241558,40.61758442,50,9.3824158,10000000,10000000,14225135,10000000,10000000,14225135,Property tax,Open space,Foothills Levy; Property tax increase for preserving land in the Boise foothills as open space and natural areas,,,0,0,70.298103
ID,Boise,Municipal,11/05/13,2013,11,0,61.54029946,38.45970054,66.669998,-5.1296988,15710000,0,0,10000000,0,0,Bond,"Open space, parks, trails, recreation, watershed protection, wildlife habitat","Bond for the protection of open space, parks and other natural areas",,Two-thirds vote required,0,1,89.647102
ID,Boise,Municipal,11/03/15,2015,11,1,74.3878387,25.6121613,50,24.387838,5000000,5000000,5419541.5,5000000,5000000,5419541.5,Property tax,"Open space, wildlife habitat, watershed protection","2-year, property tax levy for the protection of habitat, water quality and natural areas",,Due to clerical error levy was not collected for one year.  In November 2017 voters will vote to reauthorize the levy.  ,0,0,92.258728
ID,Boise,Municipal,11/07/17,2017,11,1,83.4415717,16.5584283,50,33.44157,5000000,5000000,5265020.5,5000000,5000000,5265020.5,Property tax,"Open space, parks, recreation, watershed protection, wildlife habitat","1-year, property tax levy for the protection of habitat, water quality and natural areas",,"Ada County, revote on November 2015 levy approved by voters. One year of levy was collected.",0,0,94.966393
IL,Addison,Municipal,11/02/04,2004,11,0,30.72607617,69.27392383,50,-19.273924,10000000,0,0,10000000,0,0,Bond,"Open space, recreation",Bond to acquire a golf course and maintain the property as open space,,"Advisory Public Question, DuPage County",0,0,74.688545
IL,Algonquin Township,Municipal,11/04/97,1997,11,1,80.0789177,19.9210823,50,30.078918,,,,,,,Other,Open space,"Advisory, Non-binding question to acquire open space",Advisory measure,McHenry County,0,0,65.586288
IL,Barrington Park District,Special District,03-21-2000,2000,3,1,60.54185481,39.45814519,50,10.541855,9600000,9600000,13956371,4800000,4800000,6978185.5,Property tax,"Open space, recreation",Property tax increase for open space acquisition and recreation,,Lake County,0,0,68.785789
IL,Barrington Park District,Special District,03-19-2002,2002,3,1,61.44149082,38.55850918,50,11.441491,11500000,11500000,16104441,11500000,11500000,16104441,Bond,Recreation,Bond to acquire and preserve 55-acre parcel for recreation,,Lake County,0,0,71.408875
IL,Bartlett Park District,Special District,11/05/96,1996,11,1,60.27118644,39.72881356,50,10.271187,,,,750000,750000,1163260,Property tax,"Recreation, open space, parks","Ordinance 96-8, .11% property tax increase for parks and recreation",,DuPage and Kane Counties,0,0,64.473976
IL,Bensenville Park District,Special District,11/07/00,2000,11,0,39.13043478,60.86956522,50,-10.869565,,0,0,,0,0,Property tax,Open space,1.5 mill property tax increase to restore specific parcel,,DuPage and Cook Counties,0,0,68.785789
IL,Butterfield Park District,Special District,11/04/14,2014,11,1,69.85154168,30.14845832,50,19.851542,2985000,2985000,3269286,1500000,1500000,1642857.4,Bond,"Parks, recreation, open space, trails",Bond to acquire and develop parkland,,DuPage County,0,0,91.304337
IL,Campton Township,Municipal,04/03/01,2001,4,1,53.90766056,46.09233944,50,3.9076605,18765000,18765000,26693466,18765000,18765000,26693466,Bond,open space,Bond for land acquisition,,Kane County,0,0,70.298103
IL,Campton Township,Municipal,04/05/05,2005,4,1,74.27346355,25.72653645,50,24.273464,28385000,28385000,36855956,28385000,28385000,36855956,Bond,Open space,Bond for further open space acquisition and preservation,,Kane County,0,0,77.016045
IL,Carol Stream Park District,Special District,11/03/92,1992,11,0,46.6367713,53.3632287,50,-3.3632288,5500000,0,0,5500000,0,0,Bond,Open space,Bond issue for land acquisition,,,0,0,59.311508
IL,Carol Stream Park District,Special District,11/07/00,2000,11,1,67.42452203,32.57547797,50,17.424522,12000000,12000000,17445464,2400000,2400000,3489092.8,Bond,"open space, recreation",Portion of bond issue for open space acquisition and recreation,,DuPage County,0,0,68.785789
IL,Champaign County Forest Preserve District,County,11/04/08,2008,11,0,42.48536197,57.51463803,50,-7.5146379,13339680,0,0,13339680,0,0,Property tax,"Open space, parks, wildlife habitat, watershed protection, trails, recreation",".02 percent property tax increase to acquire land, protect drinking water restore native and wildlife habitats and develop trails",,,0,0,83.072327
IL,Clarendon Hills Park District,Special District,11/03/98,1998,11,0,44.4931164,55.5068836,50,-5.5068836,4900000,0,0,4900000,0,0,Bond,Parks,Bond for parks,,DuPage County,0,0,66.324165
IL,Clinton County,County,11/07/00,2000,11,0,43.35422977,56.64577023,50,-6.6457701,4000000,0,0,4000000,0,0,Sales tax,"Parks, recreation, open space",Sales tax increase to create Metro-East Park and Recreation District and acquire park land,,,0,0,68.785789
IL,Cuba,Municipal,11/07/89,1989,11,0,27.88212435,72.11787565,50,-22.117876,21430320,0,0,21430320,0,0,Bond,Open space,Bonds to finance open space purchases under the Township Open Space Act and property tax not in excess of 5.75% on the valuation fo taxable property,,,0,0,54.069534
IL,DeKalb County Forest Preserve District,County,03-21-2006,2006,3,1,52.21996272,47.78003728,50,2.2199628,5000000,5000000,6301203.5,5000000,5000000,6301203.5,Property tax,"Open space, watershed potection, wildlife, forestland, trails, recreation","10-year, 6-cent property tax increase for the purchase of open space land for preservation",,,0,0,79.349922
IL,Downers Grove Park District,Municipal,03-19-1996,1996,3,1,50.04462957,49.95537043,50,0.044629574,3000000,3000000,4653040,3000000,3000000,4653040,Bond,"parks, open space","Bond for Specified Land Parcel, Parks",,"DuPage County, Downers Grove Township",0,0,64.473976
IL,DuPage County Forest Preserve District,County,11/05/91,1991,11,1,55.20820779,44.79179221,50,5.2082076,5000000,5000000,8621922,5000000,5000000,8621922,Bond,"Open space, forests",Bond to continue forest acquisitions,,,0,0,57.991707
IL,DuPage County Forest Preserve District,County,03-17-1992,1992,3,0,48.42648555,51.57351445,50,-1.5735145,15000000,0,0,15000000,0,0,Bond,Open space,Bond to purchase 90 acres of land known as Mayslake,,,0,0,59.311508
IL,DuPage County Forest Preserve District,County,11/03/92,1992,11,1,50.66252575,49.33747425,50,0.66252577,17500000,17500000,29505236,17500000,17500000,29505236,Bond,Open space,Bond to purchase 90 acres of land known as Mayslake,,,0,0,59.311508
IL,DuPage County Forest Preserve District,County,11/04/97,1997,11,1,57.40365698,42.59634302,50,7.403657,75000000,75000000,114353168,75000000,75000000,114353168,Bond,"Open space, wildlife habitat, forests, trails, greenways","Bonds for preserving wildife habitat, creating trails and greenways, protecting wetlands, and forests, and flood control",,,0,0,65.586288
IL,DuPage County Forest Preserve District,County,11/07/06,2006,11,1,65.24710108,34.75289892,50,15.247101,68000000,68000000,85696368,68000000,68000000,85696368,Bond,Open space,Bond for the preservation of open space,,,0,0,79.349922
IL,Dundee Township,Municipal,11/05/96,1996,11,1,54.57814199,45.42185801,50,4.5781422,18600000,18600000,28848848,18600000,18600000,28848848,Property tax,Open space,"Question 1, Open space plan, 2.5% property tax increase for open space",,Kane County,0,0,64.473976
IL,Dundee Township Park District,Special District,11/03/92,1992,11,1,71.30347953,28.69652047,50,21.30348,1500000,1500000,2529020.3,1500000,1500000,2529020.3,Bond,"Open space, forests",Bond issue for acquisition and preservation of 50 acres of forested land,,,0,0,59.311508
IL,Forest Preserve District of Kane County,County,04/05/11,2011,4,1,54.4973545,45.5026455,50,4.4973545,30000000,30000000,34704696,30000000,30000000,34704696,Bond,"Open space, watershed protection, parks, recreation, habitat",Bond for the acquisition and preservation of open space,,,0,0,86.443634
IL,Forest Preserve District of Kane County,County,04/04/17,2017,4,1,54.05961488,45.94038512,50,4.0596147,50000000,50000000,52650204,50000000,50000000,52650204,Bond,"Open space, parks, wildlife habitat, forests, trails, watershed protection, recreation",Bond for the protection of natural areas through the Forest Preserve District of Kane County,,,0,0,94.966393
IL,Fox Valley Park District,Special District,02/05/08,2008,2,1,65.40759987,34.59240013,50,15.407599,44850000,44850000,53989100,22500000,22500000,27084832,Bond,"Open space, recreation, parks, trails",Bond for open space acquisition and park improvements,,"Kane, DuPage, Kendall and Will Counties, Illinois",0,0,83.072327
IL,Frankfort Park District,Special District,04/04/95,1995,4,1,58.52534562,41.47465438,50,8.5253458,2500000,2500000,3948472.3,2500000,2500000,3948472.3,Bond,Parks,Bond issue for park acquisition and improvement ,,Will and Cook Counties,0,0,63.315628
IL,Frankfort Park District,Special District,03-21-2000,2000,3,0,41.59164566,58.40835434,50,-8.4083548,6000000,0,0,1800000,0,0,Property tax,parks,"0.4 mill property tax increase to operate, maintain, and acquire parklands",,Will and Cook Counties,0,0,68.785789
IL,Frankfort Square Park District,Special District,03-19-2002,2002,3,1,68.68647381,31.31352619,50,18.686474,5001396,5001396,7003886,1250349,1250349,1750971.5,Bond,Parks,Bond for park district including acquisition,,Will and Cook Counties,0,0,71.408875
IL,Fremont Township,Municipal,03-19-2002,2002,3,0,43.40625,56.59375,50,-6.59375,10000000,0,0,10000000,0,0,Bond,"open space, farmland","Bond to create open space district to purchase farmland, open space",,Lake County,0,0,71.408875
IL,Geneva ,Municipal,04/01/97,1997,4,1,82.532418,17.467582,50,32.532417,10000000,10000000,15247089,10000000,10000000,15247089,Bond,"Watershed Protection, parks",Bond for park acquisition,,,0,0,65.586288
IL,Geneva Park District,Special District,03-21-2000,2000,3,1,76.67967057,23.32032943,50,26.67967,7900000,7900000,11484930,7736200,7736200,11246800,Bond,Open space,Bond issue to purchase and maintain open space,,Kane County,0,0,68.785789
IL,Glen Ellyn Park District,Municipal,11/03/98,1998,11,0,38.66463569,61.33536431,50,-11.335364,53026260,0,0,53026260,0,0,Property tax,Parks,$0.20 per $100 of assessed property value property tax increase for parks,,DuPage County,0,0,66.324165
IL,Glen Ellyn Park District,Municipal,04-13-1999,1999,4,1,56,,50,6,3500000,3500000,5202048,3500000,3500000,5202048,Bond,Open space,Bond issue to purchase a specific property,,DuPage County 56/44,0,0,67.281197
IL,Glen Ellyn Park District,Municipal,03-21-2006,2006,3,0,40.15127304,59.84872696,50,-9.8487272,12500000,0,0,4500000,0,0,Bond,"Open space, parks",Bond to purchase land for parks and to develop and maintain existing parks,,DuPage County,0,0,79.349922
IL,Glen Ellyn Park District,Municipal,11/07/06,2006,11,1,53.94421695,46.05578305,50,3.944217,11900000,11900000,14996864,2500000,2500000,3150601.8,Bond,"Open space, parks, recreation",Bond for capital projects including the preservation of open space,,DuPage County,0,0,79.349922
IL,Glenview Park District,Special District,03-20-2018,2018,3,1,64.51462352,35.48537648,50,14.514624,17000000,17000000,17475328,1000000,1000000,1027960.4,Bond,"Parks, recreation",Bond for park improvements,,Cook County,0,0,97.280006
IL,Godfrey Village,Municipal,04/03/01,2001,4,0,18.30892144,81.69107856,50,-31.691078,3700000,0,0,3700000,0,0,Bond,Open space,$3.7 million bond for open space fund and land conservation,,Madison County,0,0,70.298103
IL,Grandwood Park District,Special District,03-21-2000,2000,3,1,54.04411765,45.95588235,50,4.0441175,,,,,,,Property tax,Open space,Corporate property tax increase for open space preservation and improvements,,Lake County,0,0,68.785789
IL,Grayslake Community Park District,Special District,04/03/01,2001,4,0,39.87015894,60.12984106,50,-10.129841,9000000,0,0,2000000,0,0,Bond,"Open space, parks, recreation",Bond for the purchase of open space and to develop recreation center,,,0,0,70.298103
IL,Grayslake Community Park District,Special District,03-16-2004,2004,3,1,62.10029705,37.89970295,50,12.100297,4000000,4000000,5355573.5,4000000,4000000,5355573.5,Bond,"Open space, parks, recreation",General obligation park bonds for land acquisition,,Lake County,0,0,74.688545
IL,Grayslake Community Park District,Special District,04/07/09,2009,4,0,46.70706006,53.29293994,50,-3.2929399,6000000,0,0,4400000,0,0,Property tax,"Open space, parks, recreation",8.9 cents per $100 property tax increase for the purchase of open space,,Lake County,0,0,83.701385
IL,Homer Township,Municipal,11/03/98,1998,11,1,59.89729796,40.10270204,50,9.8972979,,,,,,,Bond,Open space,Bond for land acquisition,,"Will County, vote retaken in 1999 due to concerns of legality of ballot question",0,0,66.324165
IL,Homer Township,Municipal,04-13-1999,1999,4,1,65.39050536,34.60949464,50,15.390506,8000000,8000000,11890395,8000000,8000000,11890395,Bond,Open space,"Referendum, Bond for acquiring, maintaining open space",,Will County,0,0,67.281197
IL,Homewood-Flossmoor Park District,Special District,03-17-1998,1998,3,1,63.07224133,36.92775867,50,13.072242,18000000,18000000,27139430,11000000,11000000,16585207,Property tax,"Open space, parks",$0.25 per $100 property tax for parks,,Cook County,0,0,66.324165
IL,Huntley Park District,Special District,04/01/03,2003,4,1,54.20402229,45.79597771,50,4.2040224,5700000,5700000,7837112,5700000,5700000,7837112,Bond,recreation,"Proposition to Issue Park Bonds, Bond for acquisition of land for golf course",,McHenry and Kane Counties,0,0,72.730873
